qpid	ontology	goid	desc	RM3_score	RM3_PPV	RM3_rank	ARGOT_score	ARGOT_PPV	ARGOT_rank	JAC_score	JAC_PPV	JAC_rank	HYGE_score	HYGE_PPV	HYGE_rank	SANS_score	SANS_PPV	SANS_rank
tr|F6ZJX4|F6ZJX4_MACMU	MF	0033218	amide binding	0.292294070679	0.594688670862	14	4.66781340534	0.618406386191	14	0.000172294880288	0.621841593531	13	70.5206279182	0.801625770315	13	0.55	0.55	15
tr|F6ZJX4|F6ZJX4_MACMU	CC	0042995	cell projection	0.221066106852	0.479135545146	24	0.431524430122	0.400082633751	13	1.30369749863e-06	0.421304431495	24	-0.0	0.2557	25	0.06	0.06	15
tr|F6ZJX4|F6ZJX4_MACMU	BP	0042327	positive regulation of phosphorylation	0.329617241584	0.655238051021	251	5.94019316187	0.658588866792	181	0.000779462316598	0.683817430866	195	22.986067214	0.725071519212	191	0.56	0.56	15
tr|F6ZJX4|F6ZJX4_MACMU	MF	0004674	protein serine/threonine kinase activity	0.279833188233	0.57447338127	16	4.30518675626	0.605974666359	15	0.000112192015071	0.604227033968	14	50.3692564272	0.778644528315	14	0.55	0.55	16
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031410	cytoplasmic vesicle	0.229439961293	0.492720449206	22	0.261087065289	0.378892378591	15	9.12315883237e-07	0.406647101938	26	-0.0	0.2557	26	0.03	0.03	16
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010562	positive regulation of phosphorus metabolic process	0.326280646044	0.649825092077	261	5.82067848324	0.65501071535	187	0.000678212605137	0.678104197582	200	18.1832193138	0.709065087161	200	0.56	0.56	16
tr|F6ZJX4|F6ZJX4_MACMU	MF	0046983	protein dimerization activity	0.266845109976	0.553402821915	17	3.95254456864	0.593372228042	16	7.40206313994e-05	0.58715149526	16	32.5958310791	0.74892495262	15	0.55	0.55	17
tr|F6ZJX4|F6ZJX4_MACMU	CC	0097708	intracellular vesicle	0.229394125867	0.492646090394	23	0.260941120491	0.37887163933	16	9.10795268868e-07	0.406578607551	27	-0.0	0.2557	27	0.03	0.03	17
tr|F6ZJX4|F6ZJX4_MACMU	BP	0045937	positive regulation of phosphate metabolic process	0.326280646044	0.649825092077	262	5.82067848324	0.65501071535	188	0.000678212605137	0.678104197582	201	18.1832193138	0.709065087161	201	0.56	0.56	17
tr|F6ZJX4|F6ZJX4_MACMU	MF	0004871	signal transducer activity	0.230952510484	0.495174257759	19	3.114064887	0.560930276461	17	2.75419137928e-05	0.546558147302	18	3.41821338005	0.594926468977	18	0.55	0.55	18
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031982	vesicle	0.214919965238	0.469164659606	28	0.238057897571	0.375544789341	18	5.51083594511e-07	0.38594876491	28	-0.0	0.2557	28	0.03	0.03	18
tr|F6ZJX4|F6ZJX4_MACMU	BP	0042127	regulation of cell proliferation	0.325532761617	0.648611799171	263	5.79423981013	0.654214219577	190	0.000657533185125	0.676832750817	203	17.1723445308	0.705158971592	203	0.56	0.56	18
tr|F6ZJX4|F6ZJX4_MACMU	MF	0004672	protein kinase activity	0.229302028962	0.492496681585	20	3.07076429966	0.559142619387	18	2.64581559385e-05	0.544909813375	19	2.83043021264	0.5820408772	19	0.55	0.55	19
tr|F6ZJX4|F6ZJX4_MACMU	CC	0012505	endomembrane system	0.184829594036	0.420349050405	32	0.198063675865	0.369320309507	19	2.29658662296e-07	0.350009259697	31	-0.0	0.2557	31	0.03	0.03	19
tr|F6ZJX4|F6ZJX4_MACMU	BP	0031401	positive regulation of protein modification process	0.32459422534	0.64708921177	268	5.76077771833	0.653203525185	192	0.000632546324106	0.67524201346	204	15.9393212924	0.700070607199	205	0.56	0.56	19
tr|F6ZJX4|F6ZJX4_MACMU	MF	0016773	phosphotransferase activity, alcohol group as acceptor	0.210731289878	0.46236937157	22	2.71729892682	0.544051043378	19	1.73374549625e-05	0.527553945347	20	-0.0	0.2557	21	0.55	0.55	20
tr|F6ZJX4|F6ZJX4_MACMU	CC	0043227	membrane-bounded organelle	0.0342319696388	0.176034524345	41	0.0884645112529	0.347886813142	33	2.13117253582e-08	0.252395813889	41	-0.0	0.2557	41	0.03	0.03	20
tr|F6ZJX4|F6ZJX4_MACMU	BP	0009967	positive regulation of signal transduction	0.323665373691	0.645582335738	273	5.72810732848	0.652213907536	194	0.00060883147921	0.673673030981	207	14.7588544364	0.694815972364	212	0.56	0.56	20
tr|F6ZJX4|F6ZJX4_MACMU	MF	0016301	kinase activity	0.195813546047	0.438168315752	23	2.43998355425	0.531508886232	20	1.27942695631e-05	0.515076968925	21	-0.0	0.2557	22	0.55	0.55	21
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044444	cytoplasmic part	0.0305475128425	0.170057230084	42	0.0814565491654	0.346140942126	37	2.02156009807e-08	0.250227731929	42	-0.0	0.2557	42	0.03	0.03	21
tr|F6ZJX4|F6ZJX4_MACMU	BP	0023056	positive regulation of signaling	0.321877760559	0.642682290955	283	5.66573579045	0.650316744819	196	0.0005658730457	0.670668598514	210	12.6019747953	0.684026857664	218	0.56	0.56	21
tr|F6ZJX4|F6ZJX4_MACMU	MF	0016772	transferase activity, transferring phosphorus-containing groups	0.16505760471	0.388272952121	24	1.94378793794	0.507137543077	21	7.45371017735e-06	0.492892847876	22	-0.0	0.2557	23	0.55	0.55	22
tr|F6ZJX4|F6ZJX4_MACMU	CC	0043229	intracellular organelle	0.0125313028164	0.140829532559	44	0.07316788927	0.343975966394	40	1.57156571822e-08	0.239888941199	43	-0.0	0.2557	43	0.03	0.03	22
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010647	positive regulation of cell communication	0.32170117193	0.642395811223	284	5.65877582931	0.650104396556	197	0.000561812464472	0.670372898721	212	12.3973168495	0.682908713714	219	0.56	0.56	22
tr|F6ZJX4|F6ZJX4_MACMU	MF	0016740	transferase activity	0.0997686964152	0.282354756194	25	1.17027694906	0.461776400927	23	3.20623470292e-06	0.458254029941	25	-0.0	0.2557	25	0.55	0.55	23
tr|F6ZJX4|F6ZJX4_MACMU	CC	0043226	organelle	0.00978895794907	0.136380626481	45	0.07316788927	0.343975966394	41	1.51419910394e-08	0.238362094704	44	-0.0	0.2557	44	0.03	0.03	23
tr|F6ZJX4|F6ZJX4_MACMU	BP	0071495	cellular response to endogenous stimulus	0.316813307559	0.634466228853	307	5.48933914448	0.644893998708	206	0.000461171787799	0.662267757951	224	7.365246622	0.647349596417	243	0.56	0.56	23
tr|F6ZJX4|F6ZJX4_MACMU	MF	0003824	catalytic activity	0.0	0.1205	27	0.0	0.3047	27	1.00302178915e-06	0.410539024065	26	-0.0	0.2557	26	0.55	0.55	24
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005737	cytoplasm	0.0	0.1205	46	0.0499448544531	0.337149797599	45	1.0353819622e-08	0.222754521451	47	-0.0	0.2557	47	0.03	0.03	24
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048584	positive regulation of response to stimulus	0.315019034341	0.631555379411	316	5.42755652916	0.642974136473	212	0.000429347959139	0.659331847584	233	5.83956826339	0.631498417421	257	0.56	0.56	24
tr|F6ZJX4|F6ZJX4_MACMU	MF	0005125	cytokine activity	0.304941396242	0.615206427124	12	1.58807392284	0.487679304945	22	0.000111343377871	0.603915269371	15	28.1677656708	0.738954193569	16	0.12	0.12	25
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044424	intracellular part	0.0	0.1205	49	0.0315116947123	0.330475226868	47	8.4897761881e-09	0.214604404657	48	-0.0	0.2557	48	0.03	0.03	25
tr|F6ZJX4|F6ZJX4_MACMU	BP	0042981	regulation of apoptotic process	0.312533120125	0.627522480779	326	5.34432705574	0.640370465024	216	0.000389193258553	0.655300098235	237	4.02687013874	0.606117248428	270	0.56	0.56	25
tr|F6ZJX4|F6ZJX4_MACMU	CC	0030141	secretory granule	0.277481142471	0.570657657431	15	0.266743348483	0.37969173745	14	5.19385961273e-06	0.478060545565	17	4.12146992717	0.60770297258	17	0.02	0.02	26
tr|F6ZJX4|F6ZJX4_MACMU	MF	0046982	protein heterodimerization activity	0.22594483411	0.487050304377	21	0.203187282643	0.370150787676	24	5.05706207562e-07	0.382420453299	27	-0.0	0.2557	27	0.02	0.02	26
tr|F6ZJX4|F6ZJX4_MACMU	BP	0032270	positive regulation of cellular protein metabolic process	0.312166956421	0.626928453402	328	5.33247965386	0.639998198387	217	0.000383638098476	0.654709804378	238	3.7900136678	0.601977521716	274	0.56	0.56	26
tr|F6ZJX4|F6ZJX4_MACMU	CC	0099503	secretory vesicle	0.265087890158	0.550552084204	17	0.248592056941	0.377095278024	17	2.97939394922e-06	0.455241155875	18	3.09400954331	0.588121358562	18	0.02	0.02	27
tr|F6ZJX4|F6ZJX4_MACMU	MF	0047485	protein N-terminus binding	0.288453820227	0.588458632554	15	0.186628067928	0.367427083634	25	5.24561848059e-06	0.478467699353	23	2.48799821323	0.573234863809	20	0.01	0.01	27
tr|F6ZJX4|F6ZJX4_MACMU	BP	0043067	regulation of programmed cell death	0.312133766796	0.626874609874	329	5.33077372195	0.639944560897	218	0.000383138932067	0.654656344833	239	3.7689307749	0.601596581097	275	0.56	0.56	27
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044446	intracellular organelle part	0.0517629087501	0.204474966865	38	0.0745615541299	0.344348256307	38	1.48068921108e-08	0.237443213277	45	-0.0	0.2557	45	0.02	0.02	28
tr|F6ZJX4|F6ZJX4_MACMU	BP	0009719	response to endogenous stimulus	0.311711839958	0.626190117963	331	5.31700265463	0.639511259738	219	0.000376855618475	0.653977395927	241	3.50651602757	0.596668201925	278	0.56	0.56	28
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044422	organelle part	0.0483961637766	0.199013096495	39	0.0745615541299	0.344348256307	39	1.40308946826e-08	0.235232908549	46	-0.0	0.2557	46	0.02	0.02	29
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051247	positive regulation of protein metabolic process	0.311258136553	0.62545407493	335	5.30124107772	0.639014638763	221	0.000370226387837	0.65324868515	242	3.23595039526	0.591184495138	284	0.56	0.56	29
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031093	platelet alpha granule lumen	0.346553725409	0.682714108731	1	0.176559957708	0.365711643567	20	5.60640229091e-05	0.57574299261	5	6.48444717458	0.638651774484	11	0.01	0.01	30
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010941	regulation of cell death	0.311108762593	0.625211745554	336	5.29592215369	0.63884688178	224	0.000368072242132	0.653009081635	243	3.14950824104	0.58933545165	288	0.56	0.56	30
tr|F6ZJX4|F6ZJX4_MACMU	CC	0034774	secretory granule lumen	0.315680518596	0.632628505319	4	0.151337662563	0.361185909688	23	1.73704857622e-05	0.527632097206	10	4.62135031196	0.615520610976	13	0.01	0.01	31
tr|F6ZJX4|F6ZJX4_MACMU	BP	1902531	regulation of intracellular signal transduction	0.306321627152	0.617445575729	349	5.1382065822	0.633833734067	227	0.000305907411152	0.645413115046	249	-0.0	0.2557	341	0.56	0.56	31
tr|F6ZJX4|F6ZJX4_MACMU	CC	0060205	cytoplasmic vesicle lumen	0.3135199074	0.629123345775	5	0.149774183196	0.360893372343	24	1.57886877332e-05	0.523711736525	11	4.50619438534	0.613797384025	14	0.01	0.01	32
tr|F6ZJX4|F6ZJX4_MACMU	BP	0071310	cellular response to organic substance	0.305367745029	0.61589809276	351	5.10552547683	0.63278535147	229	0.000294975947956	0.643918996766	252	-0.0	0.2557	344	0.56	0.56	32
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031983	vesicle lumen	0.311843342321	0.626403454248	6	0.148571508888	0.360667303533	26	1.46520998839e-05	0.520644141651	12	4.41767601736	0.612442564346	15	0.01	0.01	33
tr|F6ZJX4|F6ZJX4_MACMU	BP	0001932	regulation of protein phosphorylation	0.302955453486	0.61198463219	366	5.02648351469	0.63023579373	232	0.00026923485774	0.640169818642	257	-0.0	0.2557	347	0.56	0.56	33
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031091	platelet alpha granule	0.310785926225	0.624688008115	7	0.147817504987	0.360525105198	27	1.39741669042e-05	0.518698995677	14	4.36220302747	0.611579613758	16	0.01	0.01	34
tr|F6ZJX4|F6ZJX4_MACMU	BP	0042325	regulation of phosphorylation	0.301475931941	0.609584404388	372	4.97891692069	0.628691827976	235	0.000254701562551	0.637891335231	262	-0.0	0.2557	351	0.56	0.56	34
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005604	basement membrane	0.264345641938	0.549347934917	18	0.16129078345	0.363013806591	21	2.05088140627e-06	0.439907288525	20	2.02771190369	0.559264748434	19	0.01	0.01	35
tr|F6ZJX4|F6ZJX4_MACMU	BP	0031399	regulation of protein modification process	0.298176194869	0.604231240935	387	4.87504875751	0.625294522655	240	0.000225371110268	0.632867886715	267	-0.0	0.2557	355	0.56	0.56	35
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044420	extracellular matrix component	0.261555965416	0.544822242694	19	0.158854171004	0.362571658361	22	1.80598736756e-06	0.434686008808	23	1.90813297359	0.555113894228	20	0.01	0.01	36
tr|F6ZJX4|F6ZJX4_MACMU	BP	0019220	regulation of phosphate metabolic process	0.296318527792	0.601217547637	394	4.81797907328	0.623412480962	243	0.000210553914899	0.630075532668	274	-0.0	0.2557	360	0.56	0.56	36
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005802	trans-Golgi network	0.249983810509	0.526048735788	21	0.1489422587	0.360737091269	25	1.07419102476e-06	0.413353712131	25	1.43639123308	0.430610664019	21	0.01	0.01	37
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051174	regulation of phosphorus metabolic process	0.296290407991	0.601171928884	395	4.81486752538	0.623309548872	244	0.000210338296617	0.630033463524	275	-0.0	0.2557	361	0.56	0.56	37
tr|F6ZJX4|F6ZJX4_MACMU	CC	0009986	cell surface	0.220697946607	0.478538278781	25	0.125615862378	0.356162260455	28	3.14235642173e-07	0.362883582771	29	-0.0	0.2557	29	0.01	0.01	38
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010033	response to organic substance	0.294435823053	0.598163235739	406	4.75683729539	0.621383739671	249	0.000196657605397	0.62727205543	278	-0.0	0.2557	362	0.56	0.56	38
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005578	proteinaceous extracellular matrix	0.218264195457	0.47459000429	27	0.123833958656	0.355795951931	29	2.85845404881e-07	0.358995527817	30	-0.0	0.2557	30	0.01	0.01	39
tr|F6ZJX4|F6ZJX4_MACMU	BP	0030154	cell differentiation	0.292145910126	0.594448309997	421	4.68738795699	0.619063464469	251	0.000181145669219	0.623898456487	283	-0.0	0.2557	364	0.56	0.56	39
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005768	endosome	0.218469608657	0.474923246125	26	0.0877423715217	0.347710184009	34	2.2944275328e-07	0.349970639799	32	-0.0	0.2557	32	0.01	0.01	40
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051173	positive regulation of nitrogen compound metabolic process	0.289611660473	0.590336996786	433	4.61181212605	0.616518888982	257	0.000165589097734	0.620211592653	292	-0.0	0.2557	371	0.56	0.56	40
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044433	cytoplasmic vesicle part	0.211165552916	0.463073876495	29	0.0863162337473	0.347359214816	36	1.72447494628e-07	0.338245515562	33	-0.0	0.2557	33	0.01	0.01	41
tr|F6ZJX4|F6ZJX4_MACMU	BP	0007166	cell surface receptor signaling pathway	0.289107287925	0.5895187532	435	4.59586319148	0.615979243607	258	0.000162679509305	0.619483708067	296	-0.0	0.2557	373	0.56	0.56	41
tr|F6ZJX4|F6ZJX4_MACMU	CC	0098791	Golgi subcompartment	0.20409423146	0.451602071697	30	0.11395975662	0.353716508517	30	1.69584191984e-07	0.337558035672	34	-0.0	0.2557	34	0.01	0.01	42
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010604	positive regulation of macromolecule metabolic process	0.288993542852	0.589334224568	439	4.59182915813	0.615842600449	259	0.000162031510013	0.619319827665	298	-0.0	0.2557	374	0.56	0.56	42
tr|F6ZJX4|F6ZJX4_MACMU	CC	0044431	Golgi apparatus part	0.198179510878	0.442006620498	31	0.110127165741	0.352885220145	31	1.38618878241e-07	0.329279468081	35	-0.0	0.2557	35	0.01	0.01	43
tr|F6ZJX4|F6ZJX4_MACMU	BP	0009966	regulation of signal transduction	0.287932624078	0.587613096042	442	4.55885468879	0.614723411629	264	0.000156128728302	0.617796092125	300	-0.0	0.2557	376	0.56	0.56	43
tr|F6ZJX4|F6ZJX4_MACMU	CC	0005794	Golgi apparatus	0.184725996344	0.420180983869	33	0.10222435886	0.351124134314	32	9.12453269721e-08	0.312109140817	36	-0.0	0.2557	36	0.01	0.01	44
tr|F6ZJX4|F6ZJX4_MACMU	BP	0031325	positive regulation of cellular metabolic process	0.286991846561	0.586086872676	448	4.53326381811	0.61385203769	266	0.000151101283	0.616452178284	301	-0.0	0.2557	377	0.56	0.56	44
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031984	organelle subcompartment	0.151908312991	0.366940856165	34	0.0867290385483	0.347461101352	35	4.01727348648e-08	0.278425025708	37	-0.0	0.2557	37	0.01	0.01	45
tr|F6ZJX4|F6ZJX4_MACMU	BP	0070887	cellular response to chemical stimulus	0.286203547698	0.584808015431	452	4.5068854136	0.61295126999	268	0.000147032424243	0.615331354235	302	-0.0	0.2557	378	0.56	0.56	45
tr|F6ZJX4|F6ZJX4_MACMU	CC	0070013	intracellular organelle lumen	0.143623539758	0.35350046855	35	0.0603232944028	0.340362283001	42	2.52220894529e-08	0.259312895168	38	-0.0	0.2557	38	0.01	0.01	46
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010646	regulation of cell communication	0.286192168128	0.584789554354	453	4.5068854136	0.61295126999	269	0.000146974623373	0.615315209699	303	-0.0	0.2557	379	0.56	0.56	46
tr|F6ZJX4|F6ZJX4_MACMU	CC	0043233	organelle lumen	0.143621649709	0.353497402323	36	0.0603232944028	0.340362283001	43	2.52209344305e-08	0.25931101482	39	-0.0	0.2557	39	0.01	0.01	47
tr|F6ZJX4|F6ZJX4_MACMU	BP	0023051	regulation of signaling	0.286107004953	0.584651394136	454	4.5068854136	0.61295126999	270	0.00014654288384	0.615194418008	304	-0.0	0.2557	380	0.56	0.56	47
tr|F6ZJX4|F6ZJX4_MACMU	CC	0031974	membrane-enclosed lumen	0.143620649126	0.353495779078	37	0.0603232944028	0.340362283001	44	2.52203229908e-08	0.259310019376	40	-0.0	0.2557	40	0.01	0.01	48
tr|F6ZJX4|F6ZJX4_MACMU	BP	0009893	positive regulation of metabolic process	0.285684698476	0.583966286337	458	4.4933854416	0.6124892542	271	0.000144423563156	0.614596267622	305	-0.0	0.2557	381	0.56	0.56	48
tr|F6ZJX4|F6ZJX4_MACMU	CC	0043231	intracellular membrane-bounded organelle	0.0193916510768	0.151959075542	43	0.0367274242747	0.332526709383	46	3.01261630214e-09	0.172064038358	49	-0.0	0.2557	49	0.01	0.01	49
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048869	cellular developmental process	0.285221478016	0.583214803785	462	4.47966946091	0.612019134502	272	0.000142139655071	0.613941757583	308	-0.0	0.2557	383	0.56	0.56	49
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048522	positive regulation of cellular process	0.275917849497	0.568121527238	490	4.21127762934	0.602670694382	278	0.000104091354205	0.60114987832	318	-0.0	0.2557	388	0.56	0.56	50
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048583	regulation of response to stimulus	0.273099882886	0.563549940006	505	4.13209240146	0.599856008551	280	9.5026193189e-05	0.597408641071	323	-0.0	0.2557	391	0.56	0.56	51
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048518	positive regulation of biological process	0.27153259263	0.561007325023	517	4.08957639056	0.598333619712	282	9.03895351099e-05	0.595354652644	329	-0.0	0.2557	394	0.56	0.56	52
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048856	anatomical structure development	0.267820159557	0.55498464485	531	3.98951678193	0.594719209526	285	8.04385860791e-05	0.590565639613	333	-0.0	0.2557	396	0.56	0.56	53
tr|F6ZJX4|F6ZJX4_MACMU	BP	0044767	single-organism developmental process	0.266158671592	0.552289212923	534	3.94769236485	0.593194984421	287	7.64118725245e-05	0.588456966204	339	-0.0	0.2557	401	0.56	0.56	54
tr|F6ZJX4|F6ZJX4_MACMU	BP	0032502	developmental process	0.26346360007	0.547916998394	546	3.8762151061	0.590571296444	292	7.03820826519e-05	0.585081860456	346	-0.0	0.2557	405	0.56	0.56	55
tr|F6ZJX4|F6ZJX4_MACMU	BP	0032268	regulation of cellular protein metabolic process	0.259863854642	0.542077131386	559	3.7775741664	0.586910466236	298	6.31975667042e-05	0.580660810193	354	-0.0	0.2557	410	0.56	0.56	56
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051246	regulation of protein metabolic process	0.258610345754	0.540043563917	561	3.74562398981	0.585714484328	301	6.09063278309e-05	0.579144516773	356	-0.0	0.2557	412	0.56	0.56	57
tr|F6ZJX4|F6ZJX4_MACMU	BP	0042221	response to chemical	0.235783426574	0.503011452931	610	3.20404441498	0.564605745536	313	3.26651635378e-05	0.553562991207	390	-0.0	0.2557	427	0.56	0.56	58
tr|F6ZJX4|F6ZJX4_MACMU	BP	0007165	signal transduction	0.202173052596	0.448485343227	653	2.5240629135	0.535383591458	320	1.5241444767e-05	0.522263329808	439	-0.0	0.2557	443	0.56	0.56	59
tr|F6ZJX4|F6ZJX4_MACMU	BP	0044700	single organism signaling	0.201701181544	0.447719826818	654	2.5240629135	0.535383591458	321	1.50968285187e-05	0.521871877857	441	-0.0	0.2557	445	0.56	0.56	60
tr|F6ZJX4|F6ZJX4_MACMU	BP	0023052	signaling	0.20167586038	0.447678748295	655	2.5240629135	0.535383591458	322	1.50891198938e-05	0.521850906765	442	-0.0	0.2557	446	0.56	0.56	61
tr|F6ZJX4|F6ZJX4_MACMU	BP	0007154	cell communication	0.197365966728	0.440686807822	658	2.4777148421	0.533255816213	323	1.38499341658e-05	0.518332332968	450	-0.0	0.2557	452	0.56	0.56	62
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051716	cellular response to stimulus	0.180520311688	0.413358101652	666	2.19875283339	0.520005350459	328	1.01333564478e-05	0.505503223078	475	-0.0	0.2557	475	0.56	0.56	63
tr|F6ZJX4|F6ZJX4_MACMU	BP	0050896	response to stimulus	0.160938592266	0.381590678233	673	1.88352793436	0.50397492261	336	7.34180432631e-06	0.492271721539	500	-0.0	0.2557	500	0.56	0.56	64
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010556	regulation of macromolecule biosynthetic process	0.160212061744	0.380412027767	675	1.88352793436	0.50397492261	337	7.26019150483e-06	0.491812735332	503	-0.0	0.2557	503	0.56	0.56	65
tr|F6ZJX4|F6ZJX4_MACMU	BP	0009889	regulation of biosynthetic process	0.159945218688	0.379979128277	676	1.88352793436	0.50397492261	338	7.23054134714e-06	0.491644705573	505	-0.0	0.2557	505	0.56	0.56	66
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051171	regulation of nitrogen compound metabolic process	0.156018187008	0.373608304783	679	1.78256072321	0.498560256447	344	6.81353285205e-06	0.489205612288	511	-0.0	0.2557	511	0.56	0.56	67
tr|F6ZJX4|F6ZJX4_MACMU	BP	0080090	regulation of primary metabolic process	0.155635973823	0.372988240333	680	1.78256072321	0.498560256447	345	6.77480469992e-06	0.488971561253	514	-0.0	0.2557	514	0.56	0.56	68
tr|F6ZJX4|F6ZJX4_MACMU	BP	0031323	regulation of cellular metabolic process	0.154729736871	0.371518052126	681	1.78256072321	0.498560256447	346	6.68423851056e-06	0.488418965678	516	-0.0	0.2557	516	0.56	0.56	69
tr|F6ZJX4|F6ZJX4_MACMU	BP	0060255	regulation of macromolecule metabolic process	0.15472234299	0.371506057032	682	1.78256072321	0.498560256447	347	6.68350679595e-06	0.488414470649	517	-0.0	0.2557	517	0.56	0.56	70
tr|F6ZJX4|F6ZJX4_MACMU	BP	0019222	regulation of metabolic process	0.152916984469	0.368577223904	684	1.78256072321	0.498560256447	348	6.50825458103e-06	0.487323444346	520	-0.0	0.2557	520	0.56	0.56	71
tr|F6ZJX4|F6ZJX4_MACMU	BP	0050794	regulation of cellular process	0.124228670023	0.322036171378	690	1.37965927469	0.475250320066	357	4.44199526721e-06	0.47163985277	548	-0.0	0.2557	548	0.56	0.56	72
tr|F6ZJX4|F6ZJX4_MACMU	BP	0050789	regulation of biological process	0.121928687342	0.318304909475	691	1.37965927469	0.475250320066	358	4.3215058112e-06	0.470510712991	550	-0.0	0.2557	550	0.56	0.56	73
tr|F6ZJX4|F6ZJX4_MACMU	BP	0065007	biological regulation	0.11836926145	0.31253045285	693	1.37965927469	0.475250320066	359	4.14508346398e-06	0.468799291768	553	-0.0	0.2557	553	0.56	0.56	74
tr|F6ZJX4|F6ZJX4_MACMU	BP	0045726	positive regulation of integrin biosynthetic process	0.451087833656	0.85229979254	1	10.8152393703	0.782212433613	2	0.196235464019	0.867678126115	1	340.286011522	0.909106118333	1	0.55	0.55	75
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051795	positive regulation of timing of catagen	0.449536424001	0.849782940657	2	10.7406033607	0.780561923544	3	0.183900663424	0.866486852444	2	333.905513327	0.90781349683	2	0.55	0.55	76
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010693	negative regulation of alkaline phosphatase activity	0.447971374027	0.847243960085	3	10.6660698343	0.77890794696	4	0.172099551333	0.865269831946	3	327.715615687	0.906535664473	3	0.55	0.55	77
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051794	regulation of timing of catagen	0.44583198512	0.84377322946	4	10.5653206631	0.776663005068	6	0.156988371216	0.863583441948	4	319.589887828	0.904821064171	4	0.55	0.55	78
tr|F6ZJX4|F6ZJX4_MACMU	BP	0045113	regulation of integrin biosynthetic process	0.445607777586	0.843409497578	5	10.5548328585	0.776428696763	7	0.155471575358	0.863405285209	5	318.758105632	0.904643097172	5	0.55	0.55	79
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051891	positive regulation of cardioblast differentiation	0.44538604568	0.843049781907	6	10.5444734973	0.776197143705	8	0.153983809087	0.863228841542	6	317.938918723	0.904467370562	6	0.55	0.55	80
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048818	positive regulation of hair follicle maturation	0.443194497448	0.83949443321	7	10.4427599883	0.773917568452	9	0.139924417823	0.861471919746	7	310.011508691	0.902743057401	7	0.55	0.55	81
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010936	negative regulation of macrophage cytokine production	0.437241447084	0.829836799604	8	10.1718594018	0.767791479778	10	0.107275386997	0.856596266655	8	289.727234407	0.89812190641	8	0.55	0.55	82
tr|F6ZJX4|F6ZJX4_MACMU	BP	0010692	regulation of alkaline phosphatase activity	0.436517496267	0.828662334194	9	10.1393871731	0.767051711737	11	0.103814890643	0.855994573406	9	287.360050127	0.897561658678	9	0.55	0.55	83
tr|F6ZJX4|F6ZJX4_MACMU	BP	0048819	regulation of hair follicle maturation	0.435477680302	0.826975440754	10	10.0929031382	0.76599066821	12	0.0990234341513	0.855127482969	10	283.991460383	0.896756397276	10	0.55	0.55	84
tr|F6ZJX4|F6ZJX4_MACMU	BP	0032909	regulation of transforming growth factor beta2 production	0.434812834521	0.825896861444	11	10.0632810365	0.765313239741	13	0.0960675107438	0.854571379806	11	281.856031283	0.896240961058	11	0.55	0.55	85
tr|F6ZJX4|F6ZJX4_MACMU	BP	0051890	regulation of cardioblast differentiation	0.430842562013	0.819455888353	12	9.88781452675	0.761279882584	14	0.0800562589532	0.851225779239	12	269.369501011	0.893146579554	12	0.55	0.55	86
