nid	isquery	qpid	spid	qcov	scov	bits	pide	lali	desc	species	qseq	genename
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LSM2|A0A0V1LSM2_9BILA	0.181142410015649	0.174322289156627	181	0.324	463	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LT29|A0A0V1LT29_9BILA	0.870892018779343	0.864130434782609	1528	0.4021	2226	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LT29|A0A0V1LT29_9BILA	0.47339593114241	0.46972049689441	748	0.3785	1210	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LT29|A0A0V1LT29_9BILA	0.529733959311424	0.525621118012422	739	0.3582	1354	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LT29|A0A0V1LT29_9BILA	0.44170579029734	0.438276397515528	682	0.3871	1129	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1LT29|A0A0V1LT29_9BILA	0.181142410015649	0.179736024844721	181	0.324	463	Neurogenic locus Notch protein	Trichinella nativa	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EF58|A0A0V1EF58_TRIPS	0.864241001564945	0.884307445956765	1526	0.4038	2209	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EF58|A0A0V1EF58_TRIPS	0.530125195618153	0.542433947157726	787	0.3756	1355	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EF58|A0A0V1EF58_TRIPS	0.507824726134585	0.519615692554043	730	0.3606	1298	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EF58|A0A0V1EF58_TRIPS	0.220657276995305	0.2257806244996	301	0.3723	564	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EF58|A0A0V1EF58_TRIPS	0.129890453834116	0.132906325060048	186	0.4006	332	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|S4T9U3|S4T9U3_PARLI	1.00743348982786	1.0185917721519	1524	0.3829	2575	Notch	Paracentrotus lividus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|S4T9U3|S4T9U3_PARLI	0.552034428794992	0.558148734177215	1035	0.4146	1411	Notch	Paracentrotus lividus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|S4T9U3|S4T9U3_PARLI	0.430359937402191	0.435126582278481	769	0.41	1100	Notch	Paracentrotus lividus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.943661971830986	0.92166602980512	1523	0.386	2412	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.508215962441315	0.496369889186091	720	0.3603	1299	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.503129890453834	0.491402369124952	708	0.3585	1286	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.461658841940532	0.450897974780283	670	0.3703	1180	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.298513302034429	0.291555215896064	288	0.3172	763	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1A1K6|A0A0V1A1K6_9BILA	0.181142410015649	0.176920137562094	183	0.3261	463	Neurogenic locus Notch protein	Trichinella patagoniensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.294600938967136	1	1522	1	753	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.300078247261346	1.01859229747676	520	0.4081	767	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.296948356807512	1.00796812749004	487	0.3913	759	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.294209702660407	0.99867197875166	478	0.391	752	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.296948356807512	1.00796812749004	471	0.3966	759	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.301251956181534	1.02257636122178	456	0.3935	770	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.293427230046948	0.99601593625498	434	0.388	750	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.280907668231612	0.953519256308101	417	0.3872	718	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.278951486697966	0.946879150066401	409	0.3703	713	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.241001564945227	0.818061088977424	353	0.3782	616	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H9FL54|H9FL54_MACMU	0.222613458528951	0.755644090305445	285	0.3585	569	Neurogenic locus notch homolog protein 1 preproprotein (Fragment)	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0WKH2|A0A0V0WKH2_9BILA	0.864632237871675	0.86530931871574	1519	0.4045	2210	Neurogenic locus Notch protein	Trichinella sp. T6	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0WKH2|A0A0V0WKH2_9BILA	0.47339593114241	0.473766640563821	745	0.3777	1210	Neurogenic locus Notch protein	Trichinella sp. T6	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0WKH2|A0A0V0WKH2_9BILA	0.529733959311424	0.530148786217698	740	0.3589	1354	Neurogenic locus Notch protein	Trichinella sp. T6	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0WKH2|A0A0V0WKH2_9BILA	0.44170579029734	0.442051683633516	683	0.388	1129	Neurogenic locus Notch protein	Trichinella sp. T6	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0WKH2|A0A0V0WKH2_9BILA	0.181142410015649	0.181284259984338	180	0.324	463	Neurogenic locus Notch protein	Trichinella sp. T6	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0V0K0|A0A0V0V0K0_9BILA	0.895539906103286	0.874331550802139	1518	0.3941	2289	Neurogenic locus Notch protein	Trichinella sp. T9	n.d.	T09_15288
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0V0K0|A0A0V0V0K0_9BILA	0.514475743348983	0.502291825821238	716	0.3605	1315	Neurogenic locus Notch protein	Trichinella sp. T9	n.d.	T09_15288
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0V0K0|A0A0V0V0K0_9BILA	0.297339593114241	0.290297937356761	286	0.3184	760	Neurogenic locus Notch protein	Trichinella sp. T9	n.d.	T09_15288
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V0V0K0|A0A0V0V0K0_9BILA	0.132629107981221	0.129488158899924	177	0.3717	339	Neurogenic locus Notch protein	Trichinella sp. T9	n.d.	T09_15288
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|E5S5L0|E5S5L0_TRISP	0.900625978090767	0.955583229555832	1516	0.3944	2302	Putative calcium binding EGF domain protein	Trichinella spiralis	n.d.	Tsp_06168
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|E5S5L0|E5S5L0_TRISP	0.529733959311424	0.562058945620589	737	0.3575	1354	Putative calcium binding EGF domain protein	Trichinella spiralis	n.d.	Tsp_06168
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|E5S5L0|E5S5L0_TRISP	0.48943661971831	0.519302615193026	684	0.3741	1251	Putative calcium binding EGF domain protein	Trichinella spiralis	n.d.	Tsp_06168
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|E5S5L0|E5S5L0_TRISP	0.178794992175274	0.189705271897053	183	0.3392	457	Putative calcium binding EGF domain protein	Trichinella spiralis	n.d.	Tsp_06168
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1MR48|A0A0V1MR48_9BILA	0.892410015649452	0.884108527131783	1513	0.3959	2281	Neurogenic locus Notch protein	Trichinella papuae	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1MR48|A0A0V1MR48_9BILA	0.306729264475743	0.303875968992248	279	0.3074	784	Neurogenic locus Notch protein	Trichinella papuae	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1H776|A0A0V1H776_9BILA	0.897887323943662	0.857943925233645	1513	0.3948	2295	Neurogenic locus Notch protein (Fragment)	Trichinella zimbabwensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1H776|A0A0V1H776_9BILA	0.507042253521127	0.484485981308411	724	0.3619	1296	Neurogenic locus Notch protein (Fragment)	Trichinella zimbabwensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1H776|A0A0V1H776_9BILA	0.458528951486698	0.438130841121495	673	0.3771	1172	Neurogenic locus Notch protein (Fragment)	Trichinella zimbabwensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1H776|A0A0V1H776_9BILA	0.129890453834116	0.12411214953271	177	0.3886	332	Neurogenic locus Notch protein (Fragment)	Trichinella zimbabwensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1H776|A0A0V1H776_9BILA	0.151799687010955	0.145046728971963	72.0	0.2912	388	Neurogenic locus Notch protein (Fragment)	Trichinella zimbabwensis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EDZ9|A0A0V1EDZ9_TRIPS	0.865805946791862	0.867163009404389	1507	0.4004	2213	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EDZ9|A0A0V1EDZ9_TRIPS	0.550469483568075	0.551332288401254	764	0.3639	1407	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EDZ9|A0A0V1EDZ9_TRIPS	0.457746478873239	0.45846394984326	668	0.3761	1170	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EDZ9|A0A0V1EDZ9_TRIPS	0.220657276995305	0.221003134796238	301	0.3723	564	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EDZ9|A0A0V1EDZ9_TRIPS	0.129890453834116	0.130094043887147	186	0.4006	332	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.865805946791862	0.836040800906687	1505	0.4008	2213	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.550469483568075	0.531545145447677	763	0.3639	1407	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.457746478873239	0.442009822440499	667	0.3761	1170	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.502347417840376	0.48507744616547	636	0.3481	1284	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.220657276995305	0.213071401586702	301	0.3723	564	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.215962441314554	0.208537967510389	195	0.3152	552	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1FUX0|A0A0V1FUX0_TRIPS	0.129890453834116	0.125425009444654	185	0.4006	332	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.549295774647887	1.02257829570284	1504	0.5377	1404	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.376760563380282	0.701383831026948	692	0.406	963	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.374804381846635	0.697742170429716	669	0.3894	958	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.374021909233177	0.696285506190823	627	0.3912	956	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.373239436619718	0.69482884195193	607	0.3994	954	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.368544600938967	0.686088856518572	595	0.3896	942	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.172926447574335	0.321922796795339	223	0.3688	442	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151LZ94|A0A151LZ94_ALLMI	0.142801251956182	0.265841223597961	155	0.3342	365	Neurogenic locus notch-like protein 2	Alligator mississippiensis	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.865805946791862	0.836356764928194	1504	0.4004	2213	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.550469483568075	0.531746031746032	763	0.3639	1407	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.457746478873239	0.442176870748299	666	0.3761	1170	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.502347417840376	0.485260770975057	636	0.3481	1284	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.220657276995305	0.213151927437642	301	0.3723	564	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.215962441314554	0.208616780045351	195	0.3152	552	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1IUP9|A0A0V1IUP9_TRIPS	0.129890453834116	0.125472411186697	185	0.4006	332	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.676838810641628	0.92960773777539	1498	0.4925	1730	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.365414710485133	0.501880709296077	625	0.3961	934	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.363458528951487	0.499193981730253	579	0.3757	929	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.364632237871674	0.500806018269747	547	0.3852	932	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.371283255086072	0.509940891993552	524	0.3625	949	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.363458528951487	0.499193981730253	495	0.3574	929	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.358763693270736	0.492745835572273	378	0.325	917	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.312206572769953	0.428801719505642	324	0.3383	798	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.13849765258216	0.190220311660398	139	0.3305	354	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GNQ0|F7GNQ0_CALJA	0.0375586854460094	0.0515851692638366	54.7	0.4375	96	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH3
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.658450704225352	0.908256880733945	1497	0.4908	1683	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.372848200312989	0.514301133297356	711	0.4197	953	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.371674491392801	0.512682137075014	669	0.4158	950	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.367762128325509	0.50728548300054	653	0.4053	940	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.364241001564945	0.502428494333513	631	0.4006	931	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A023F3N9|A0A023F3N9_TRIIF	0.246478873239437	0.339989206691851	375	0.3778	630	Putative fibrillin (Fragment)	Triatoma infestans	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|L8YA80|L8YA80_TUPCH	0.780125195618153	1.01942740286299	1495	0.4709	1994	Neurogenic locus notch like protein 1	Tupaia chinensis	n.d.	TREES_T100011163
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|L8YA80|L8YA80_TUPCH	0.418622848200313	0.547034764826176	1365	0.6579	1070	Neurogenic locus notch like protein 1	Tupaia chinensis	n.d.	TREES_T100011163
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|L8YA80|L8YA80_TUPCH	0.120109546165884	0.156952965235174	129	0.3355	307	Neurogenic locus notch like protein 1	Tupaia chinensis	n.d.	TREES_T100011163
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EEM4|A0A0V1EEM4_TRIPS	0.865023474178404	0.872189349112426	1492	0.3985	2211	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EEM4|A0A0V1EEM4_TRIPS	0.631455399061033	0.636686390532544	766	0.3439	1614	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EEM4|A0A0V1EEM4_TRIPS	0.457746478873239	0.461538461538462	670	0.3761	1170	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EEM4|A0A0V1EEM4_TRIPS	0.129890453834116	0.130966469428008	186	0.4006	332	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.624021909233177	0.990068280571074	1488	0.4947	1595	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.474960876369327	0.75356921166977	761	0.3871	1214	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.429968701095462	0.682184978274364	673	0.3803	1099	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.400234741784038	0.635009310986965	622	0.3851	1023	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.224569640062598	0.356300434512725	350	0.3833	574	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A182T100|A0A182T100_9DIPT	0.117762128325509	0.186840471756673	167	0.3688	301	Uncharacterized protein	Anopheles maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.381846635367762	1.00102564102564	1483	0.7285	976	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.342723004694836	0.898461538461538	583	0.3995	876	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.345070422535211	0.904615384615385	548	0.3832	882	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.344287949921753	0.902564102564103	501	0.3807	880	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.326291079812207	0.855384615384615	433	0.3657	834	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.2660406885759	0.697435897435897	400	0.3824	680	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8P9I4|A0A1A8P9I4_9TELE	0.195226917057903	0.511794871794872	187	0.3367	499	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0K8WKM3|A0A0K8WKM3_BACLA	0.602503912363067	1	1480	0.5058	1540	Neurogenic locus Notch protein (Fragment)	Bactrocera latifrons	n.d.	N_0
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0K8WKM3|A0A0K8WKM3_BACLA	0.13810641627543	0.229220779220779	66.6	0.2833	353	Neurogenic locus Notch protein (Fragment)	Bactrocera latifrons	n.d.	N_0
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EFZ9|A0A0V1EFZ9_TRIPS	0.865805946791862	0.872634069400631	1480	0.3963	2213	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EFZ9|A0A0V1EFZ9_TRIPS	0.519953051643192	0.524053627760252	729	0.3514	1329	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EFZ9|A0A0V1EFZ9_TRIPS	0.545383411580595	0.549684542586751	707	0.3515	1394	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EFZ9|A0A0V1EFZ9_TRIPS	0.451486697965571	0.455047318611987	663	0.3787	1154	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EFZ9|A0A0V1EFZ9_TRIPS	0.214006259780908	0.215694006309148	275	0.3675	547	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1B6HMB3|A0A1B6HMB3_9HEMI	0.602112676056338	1.00785854616896	1478	0.5107	1539	Uncharacterized protein (Fragment)	Homalodisca liturata	n.d.	g.51447
